,温度(室外),湿度(室外),气压(室外),湿度(室内),气压(室内),temperature
11801,12.0,93.0,992.3,88.0,989.8,12.7
11802,12.0,92.0,991.9,88.0,989.9,12.8
11803,11.9,92.0,991.6,87.0,989.9,12.8
11804,11.9,92.0,991.6,87.0,989.7,12.8
11805,11.8,92.0,991.8,87.0,991.6,12.8
11806,11.8,92.0,991.8,87.0,991.8,12.8
11807,11.8,92.0,992.3,87.0,991.6,12.8
11808,11.8,92.0,992.2,87.0,991.6,12.8
11809,11.9,92.0,991.9,87.0,991.7,12.8
11810,12.0,92.0,992.4,87.0,991.5,12.8
11811,12.0,92.0,992.3,87.0,991.3,12.8
11812,12.0,92.0,991.8,87.0,991.4,12.8
11813,12.0,92.0,992.5,87.0,991.4,12.8
11814,11.9,92.0,992.1,87.0,991.4,12.8
11815,12.0,92.0,991.8,87.0,991.7,12.9
11816,12.0,92.0,992.3,87.0,991.7,12.9
11817,12.0,93.0,992.1,87.0,991.4,12.9
11818,11.9,93.0,991.9,87.0,991.3,12.9
11819,12.0,93.0,970.1,86.0,991.3,12.9
11820,12.0,93.0,991.4,86.0,991.3,12.9
11821,12.1,93.0,991.6,86.0,991.0,12.9
11822,12.1,92.0,971.5,86.0,991.0,13.0
11823,12.0,92.0,991.6,86.0,991.0,13.0
11824,12.0,92.0,991.6,86.0,991.0,13.0
11825,12.0,92.0,991.3,86.0,991.0,13.0
11826,12.1,92.0,991.6,86.0,991.0,13.0
11827,12.1,93.0,991.1,86.0,990.9,13.0
11828,12.1,92.0,991.3,86.0,990.7,13.0
11829,12.1,92.0,991.5,86.0,990.5,13.0
11830,12.1,92.0,991.4,86.0,990.8,13.0
11831,12.2,92.0,990.9,86.0,990.6,13.0
11832,12.2,92.0,991.0,86.0,990.8,13.0
11833,12.2,92.0,971.4,86.0,990.8,13.0
11834,12.2,92.0,990.5,86.0,990.5,13.0
11835,12.2,92.0,990.5,86.0,990.6,13.0
11836,12.2,92.0,990.6,86.0,990.5,13.0
11837,12.2,92.0,990.5,86.0,990.2,13.0
11838,12.2,92.0,990.6,86.0,990.4,13.0
11839,12.2,92.0,990.6,86.0,990.4,13.0
11840,12.1,91.0,992.5,86.0,990.4,13.1
11841,12.1,92.0,990.4,86.0,990.4,13.1
11842,12.1,92.0,990.8,86.0,990.2,13.1
11843,12.2,92.0,990.5,86.0,990.4,13.1
11844,12.1,92.0,990.6,86.0,990.4,13.0
11845,12.1,91.0,971.1,86.0,990.2,13.1
11846,12.1,91.0,990.8,85.0,990.4,13.1
11847,12.1,91.0,990.2,85.0,990.5,13.1
11848,12.0,91.0,990.8,85.0,990.4,13.1
11849,12.1,91.0,990.7,85.0,990.4,13.1
11850,12.0,92.0,991.0,85.0,990.3,13.1
11851,12.1,92.0,991.0,85.0,990.4,13.1
11852,12.1,91.0,990.9,85.0,990.4,13.1
11853,12.1,91.0,990.5,85.0,990.4,13.1
11854,12.1,92.0,991.2,85.0,990.1,13.1
11855,12.1,92.0,991.0,85.0,990.1,13.1
11856,12.1,92.0,990.7,85.0,990.3,13.1
11857,12.1,91.0,990.9,85.0,989.9,13.1
11858,12.1,91.0,991.1,85.0,989.9,13.1
11859,12.1,91.0,991.1,85.0,990.1,13.1
11860,12.1,91.0,991.1,85.0,990.3,13.1
11861,12.1,91.0,991.1,85.0,989.9,13.1
11862,12.1,91.0,991.1,85.0,990.1,13.1
11863,12.1,91.0,991.1,85.0,990.0,13.1
11864,12.1,91.0,991.1,86.0,990.0,13.1
11865,12.1,91.0,991.1,85.0,990.1,13.1
11866,12.1,91.0,991.1,85.0,990.0,13.1
11867,12.1,91.0,991.0,85.0,990.2,13.1
11868,12.1,91.0,990.9,85.0,990.2,13.1
11869,12.1,91.0,990.6,85.0,990.1,13.1
11870,12.1,91.0,990.7,85.0,990.2,13.1
11871,12.1,91.0,990.5,85.0,990.2,13.1
11872,12.0,91.0,991.0,85.0,990.2,13.1
11873,12.0,91.0,990.8,85.0,990.0,13.1
11874,11.9,90.0,991.0,85.0,990.0,13.1
11875,11.9,91.0,991.1,85.0,990.2,13.1
11876,12.0,91.0,991.6,85.0,990.5,13.0
11877,12.1,92.0,991.0,85.0,990.1,13.1
11878,12.1,91.0,990.7,85.0,990.3,13.0
11879,12.1,91.0,991.1,85.0,990.1,13.0
11880,12.1,91.0,991.2,85.0,990.3,13.0
11881,12.1,91.0,991.2,85.0,990.3,13.0
11882,12.0,91.0,991.2,85.0,990.4,12.9
11883,12.0,91.0,990.9,85.0,990.4,12.9
11884,12.0,91.0,991.6,85.0,990.4,12.8
11885,11.9,91.0,991.3,85.0,990.4,12.9
11886,11.9,91.0,991.6,85.0,990.7,12.9
11887,12.0,92.0,991.4,85.0,990.2,12.9
11888,12.1,91.0,991.1,85.0,990.8,12.9
11889,12.1,91.0,991.0,85.0,990.8,12.9
11890,12.1,91.0,990.1,85.0,991.0,12.9
11891,12.1,91.0,991.2,85.0,990.8,12.9
11892,12.2,91.0,991.2,85.0,990.7,12.9
11893,12.2,91.0,991.0,85.0,990.9,12.9
11894,12.3,91.0,991.2,86.0,990.8,12.9
11895,12.3,91.0,991.1,86.0,990.8,12.9
11896,12.2,91.0,991.2,86.0,991.0,12.9
11897,12.1,92.0,991.2,86.0,991.2,12.8
11898,12.0,92.0,991.3,86.0,991.2,12.8
11899,12.1,92.0,971.5,86.0,991.1,12.8
11900,12.1,92.0,991.8,86.0,991.2,12.9
11901,12.2,91.0,991.3,86.0,991.3,12.8
11902,12.2,91.0,990.9,86.0,991.4,12.9
11903,12.3,91.0,991.6,86.0,991.3,12.9
11904,12.2,91.0,991.4,86.0,991.3,12.9
11905,12.2,91.0,991.1,87.0,991.5,12.9
11906,12.3,90.0,991.3,87.0,991.3,12.9
11907,12.3,90.0,991.0,87.0,991.4,12.9
11908,12.3,91.0,991.4,87.0,991.3,12.9
11909,12.2,91.0,991.0,87.0,991.3,12.9
11910,12.2,91.0,991.0,87.0,991.3,12.9
11911,12.1,91.0,991.0,87.0,991.0,12.9
11912,12.1,91.0,991.4,86.0,991.0,12.9
11913,12.1,91.0,991.1,86.0,991.2,12.9
11914,12.1,91.0,991.5,86.0,991.2,12.9
11915,12.0,92.0,991.4,87.0,991.2,12.9
11916,12.0,92.0,991.4,87.0,991.0,12.9
11917,12.1,92.0,991.5,87.0,991.0,12.9
11918,12.1,91.0,991.2,86.0,991.0,12.9
11919,12.1,91.0,991.4,86.0,991.2,12.9
11920,12.0,91.0,991.4,86.0,991.2,12.9
11921,12.0,92.0,991.6,86.0,991.1,12.8
11922,12.0,92.0,991.7,86.0,991.3,12.8
11923,12.0,92.0,992.1,87.0,991.1,12.7
11924,12.0,92.0,991.5,87.0,991.6,12.7
11925,12.0,92.0,992.0,87.0,991.4,12.7
11926,12.1,92.0,991.6,87.0,991.4,12.8
11927,12.1,92.0,991.9,87.0,991.2,12.8
11928,12.1,92.0,991.8,87.0,991.4,12.8
11929,12.2,92.0,991.7,87.0,991.4,12.8
11930,12.2,92.0,991.6,87.0,991.4,12.8
11931,12.2,92.0,991.6,87.0,991.4,12.8
11932,12.2,92.0,991.6,88.0,991.4,12.8
11933,12.2,92.0,991.7,88.0,991.6,12.7
11934,12.3,92.0,991.7,88.0,991.4,12.7
11935,12.1,92.0,991.9,88.0,991.7,12.7
11936,12.1,92.0,991.4,88.0,991.7,12.7
11937,12.0,92.0,991.4,88.0,991.7,12.8
11938,12.1,92.0,991.7,88.0,991.7,12.8
11939,12.1,92.0,991.5,88.0,991.7,12.8
11940,12.2,92.0,991.9,88.0,991.4,12.8
11941,12.2,92.0,991.8,88.0,991.4,12.8
11942,12.2,92.0,991.5,88.0,991.4,12.8
11943,12.1,92.0,991.2,88.0,991.7,12.6
11944,12.0,92.0,991.6,88.0,991.4,12.6
11945,12.0,92.0,991.7,88.0,991.7,12.7
11946,12.0,92.0,991.7,88.0,991.5,12.7
11947,12.0,92.0,991.7,88.0,991.5,12.7
11948,12.0,92.0,991.7,88.0,991.8,12.7
11949,12.0,92.0,991.7,88.0,991.8,12.8
11950,12.0,92.0,991.7,88.0,992.0,12.8
11951,12.0,92.0,991.7,88.0,991.8,12.8
11952,12.0,92.0,991.7,88.0,991.7,12.8
11953,12.0,92.0,991.7,88.0,991.7,12.8
11954,12.0,92.0,991.7,88.0,991.7,12.8
11955,12.0,92.0,991.7,87.0,991.7,12.8
11956,12.0,92.0,992.1,87.0,991.7,12.8
11957,12.0,92.0,992.1,87.0,991.7,12.8
11958,12.1,92.0,991.9,87.0,991.9,12.8
11959,12.1,91.0,992.0,87.0,991.7,12.8
11960,12.1,91.0,992.5,87.0,991.5,12.8
11961,12.1,91.0,991.8,87.0,991.7,12.8
11962,12.1,91.0,992.2,87.0,991.9,12.8
11963,12.1,91.0,992.1,87.0,991.7,12.8
11964,12.1,91.0,991.9,87.0,991.9,12.8
11965,12.1,91.0,992.1,87.0,991.7,12.8
11966,12.0,91.0,992.4,87.0,991.7,12.8
11967,12.0,91.0,991.9,86.0,991.7,12.8
11968,12.0,91.0,992.0,86.0,991.5,12.9
11969,12.1,91.0,992.1,86.0,991.5,12.9
11970,12.1,91.0,992.2,86.0,991.4,12.8
11971,12.1,91.0,992.3,86.0,991.4,12.8
11972,12.1,91.0,992.1,86.0,991.4,12.8
11973,12.1,91.0,992.5,86.0,991.4,12.8
11974,12.1,91.0,992.4,86.0,991.7,12.8
11975,12.1,91.0,992.3,86.0,991.5,12.8
11976,12.0,91.0,992.0,85.0,991.7,12.7
11977,12.0,91.0,992.1,85.0,991.7,12.7
11978,12.0,91.0,970.1,85.0,991.7,12.7
11979,12.0,90.0,991.7,85.0,991.6,12.6
11980,12.0,90.0,992.3,85.0,989.7,12.7
11981,11.9,90.0,992.0,85.0,989.9,12.7
11982,11.9,91.0,992.1,85.0,989.7,12.7
11983,11.9,91.0,992.0,85.0,989.7,12.7
11984,11.8,91.0,991.8,85.0,989.8,12.7
11985,11.9,91.0,992.4,85.0,989.7,12.7
11986,11.9,91.0,992.5,85.0,989.8,12.7
11987,11.9,91.0,992.3,85.0,989.8,12.7
11988,11.9,91.0,991.9,85.0,990.0,12.7
11989,11.9,90.0,992.5,85.0,990.0,12.7
11990,11.9,90.0,992.8,85.0,990.2,12.7
11991,11.9,90.0,992.4,85.0,990.4,12.8
11992,12.0,90.0,992.5,85.0,990.4,12.8
11993,12.0,90.0,992.5,86.0,990.4,12.8
11994,12.1,90.0,992.3,86.0,990.3,12.8
11995,12.1,90.0,992.5,86.0,990.3,12.8
11996,12.1,90.0,992.4,86.0,990.1,12.8
11997,12.1,90.0,992.9,86.0,990.3,12.8
11998,12.1,90.0,992.6,86.0,992.2,12.8
11999,12.0,90.0,992.5,87.0,990.5,12.7
12000,12.0,90.0,992.5,87.0,990.3,12.7
12001,12.0,90.0,992.5,87.0,992.2,12.7
12002,12.0,90.0,992.5,87.0,990.3,12.7
12003,12.0,90.0,992.5,87.0,990.5,12.7
12004,12.0,90.0,992.5,87.0,990.5,12.7
12005,12.0,90.0,992.5,87.0,990.5,12.7
12006,12.0,90.0,992.5,87.0,990.5,12.7
12007,12.0,90.0,992.5,87.0,990.4,12.7
12008,12.0,90.0,992.5,87.0,990.4,12.7
12009,12.0,90.0,992.5,87.0,990.4,12.7
12010,12.0,90.0,992.5,87.0,990.7,12.6
12011,12.0,90.0,992.5,86.0,990.9,12.6
12012,12.0,90.0,992.5,86.0,990.9,12.6
12013,12.0,90.0,992.5,86.0,990.9,12.6
12014,12.0,90.0,992.5,86.0,990.9,12.7
12015,12.0,90.0,992.5,86.0,991.2,12.7
12016,12.0,90.0,992.5,86.0,991.0,12.7
12017,12.0,90.0,992.5,86.0,991.0,12.7
12018,12.0,90.0,992.5,86.0,991.3,12.7
12019,12.0,90.0,992.5,86.0,991.2,12.7
12020,12.0,90.0,992.5,86.0,990.9,12.8
12021,12.0,90.0,992.5,86.0,990.9,12.8
12022,12.0,90.0,992.5,86.0,990.8,12.8
12023,12.0,90.0,992.5,86.0,991.1,12.8
12024,12.0,90.0,992.5,86.0,990.9,12.8
12025,12.0,90.0,992.5,86.0,990.8,12.8
12026,12.0,90.0,992.5,87.0,990.8,12.7
12027,12.0,90.0,992.5,87.0,991.1,12.7
12028,12.0,90.0,992.5,87.0,990.9,12.6
12029,12.0,90.0,992.5,87.0,991.1,12.6
12030,12.0,90.0,992.5,87.0,990.9,12.6
12031,12.0,90.0,992.5,87.0,991.0,12.6
12032,12.1,90.0,992.8,87.0,990.9,12.6
12033,12.1,90.0,993.3,87.0,991.0,12.6
12034,12.0,90.0,992.9,86.0,991.0,12.7
12035,12.0,90.0,992.9,86.0,991.3,12.7
12036,12.0,90.0,993.3,87.0,991.4,12.7
12037,12.0,90.0,993.3,87.0,991.3,12.6
12038,12.0,90.0,993.3,87.0,991.3,12.6
12039,12.0,90.0,993.3,87.0,991.5,12.7
12040,12.0,90.0,993.3,87.0,991.3,12.7
12041,12.0,90.0,993.3,87.0,991.3,12.7
12042,12.0,90.0,993.3,87.0,991.5,12.7
12043,12.0,91.0,993.1,87.0,991.4,12.6
12044,11.9,90.0,971.6,86.0,991.5,12.6
12045,11.9,90.0,993.5,86.0,991.5,12.5
12046,12.0,90.0,993.2,86.0,991.5,12.6
12047,11.9,90.0,993.2,86.0,991.5,12.6
12048,11.9,90.0,993.0,86.0,991.6,12.6
12049,11.8,89.0,991.8,86.0,991.7,12.6
12050,11.7,89.0,991.9,86.0,991.7,12.6
12051,11.7,89.0,982.1,86.0,991.6,12.6
12052,11.7,90.0,992.2,86.0,991.7,12.6
12053,11.7,90.0,992.6,86.0,991.8,12.6
12054,11.8,91.0,992.7,86.0,991.6,12.6
12055,11.8,91.0,992.5,86.0,991.8,12.6
12056,11.8,90.0,992.5,86.0,991.6,12.7
12057,11.8,91.0,992.2,86.0,991.5,12.6
12058,11.8,91.0,992.5,86.0,991.6,12.6
12059,11.7,91.0,992.9,86.0,991.6,12.6
12060,11.7,91.0,992.5,86.0,991.4,12.6
12061,11.7,91.0,992.5,86.0,991.6,12.6
12062,11.7,92.0,992.6,86.0,991.6,12.6
12063,11.8,91.0,992.9,86.0,991.8,12.7
12064,11.7,91.0,971.1,86.0,991.8,12.7
12065,11.7,91.0,993.3,86.0,991.6,12.7
12066,11.7,92.0,992.9,86.0,991.8,12.7
12067,11.7,92.0,992.8,86.0,991.6,12.7
12068,11.7,92.0,992.7,86.0,991.8,12.7
12069,11.8,92.0,992.9,86.0,991.8,12.7
12070,11.7,91.0,992.8,86.0,991.8,12.7
12071,11.6,92.0,993.3,86.0,991.8,12.7
12072,11.6,91.0,993.4,86.0,991.9,12.7
12073,11.7,91.0,993.2,86.0,991.9,12.7
12074,11.7,92.0,993.1,86.0,991.9,12.7
12075,11.7,92.0,993.3,86.0,991.8,12.7
12076,11.8,92.0,993.4,86.0,991.6,12.7
12077,11.8,92.0,993.7,86.0,991.8,12.7
12078,11.8,92.0,993.3,86.0,991.8,12.7
12079,11.8,92.0,993.3,86.0,991.6,12.7
12080,11.9,92.0,993.0,86.0,991.8,12.7
12081,11.8,92.0,993.4,86.0,991.5,12.7
12082,11.8,92.0,993.0,86.0,991.8,12.7
12083,11.8,92.0,993.0,87.0,991.8,12.6
12084,11.8,92.0,992.8,87.0,992.0,12.6
12085,11.8,92.0,993.5,87.0,992.0,12.6
12086,11.8,92.0,993.3,87.0,992.0,12.6
12087,11.8,92.0,993.6,87.0,992.1,12.7
12088,11.8,92.0,993.2,87.0,991.8,12.7
12089,11.8,92.0,993.2,87.0,991.9,12.6
12090,11.8,92.0,993.6,87.0,992.0,12.6
12091,11.8,92.0,993.8,87.0,991.8,12.6
12092,11.8,92.0,993.4,87.0,991.9,12.6
12093,11.8,92.0,993.5,87.0,991.9,12.6
12094,11.8,92.0,993.1,87.0,992.1,12.6
12095,11.9,92.0,993.2,87.0,992.1,12.6
12096,11.8,92.0,993.1,87.0,992.2,12.6
12097,11.8,92.0,993.3,87.0,992.2,12.6
12098,11.8,92.0,993.3,87.0,992.2,12.6
12099,11.8,92.0,993.0,87.0,992.2,12.6
12100,11.8,92.0,993.5,87.0,992.0,12.6
12101,11.8,92.0,993.3,87.0,992.2,12.6
12102,11.8,91.0,993.3,87.0,992.3,12.6
12103,11.8,91.0,993.5,87.0,992.6,12.6
12104,11.8,91.0,993.5,87.0,992.6,12.6
12105,11.8,92.0,993.7,86.0,992.8,12.6
12106,11.8,92.0,993.4,86.0,992.4,12.6
12107,11.8,92.0,993.6,87.0,992.6,12.6
12108,11.7,92.0,993.4,87.0,992.6,12.6
12109,11.7,93.0,993.5,87.0,992.6,12.6
12110,11.8,93.0,993.5,87.0,992.6,12.6
12111,11.8,92.0,993.7,87.0,992.6,12.6
12112,11.8,92.0,993.8,87.0,992.6,12.6
12113,11.8,92.0,971.8,87.0,992.7,12.6
12114,11.9,92.0,993.3,87.0,992.6,12.6
12115,11.8,92.0,994.0,87.0,992.6,12.6
12116,11.8,92.0,993.3,87.0,992.6,12.6
12117,11.7,92.0,993.5,87.0,992.5,12.6
12118,11.6,92.0,994.0,87.0,992.8,12.6
12119,11.6,92.0,993.7,87.0,992.6,12.6
12120,11.6,92.0,993.9,87.0,992.6,12.5
12121,11.6,92.0,993.9,87.0,992.8,12.5
12122,11.6,92.0,993.9,87.0,992.8,12.5
12123,11.6,92.0,993.9,87.0,992.8,12.5
12124,11.6,92.0,993.9,87.0,992.9,12.5
12125,11.6,92.0,993.9,87.0,992.8,12.6
12126,11.6,92.0,993.9,87.0,992.6,12.6
12127,11.6,92.0,993.9,87.0,992.8,12.5
12128,11.6,92.0,993.9,87.0,992.7,12.6
12129,11.7,93.0,993.8,87.0,992.8,12.6
12130,11.6,93.0,992.1,87.0,992.6,12.6
12131,11.6,93.0,994.2,87.0,992.8,12.6
12132,11.6,93.0,991.7,87.0,992.8,12.5
12133,11.6,93.0,992.1,87.0,992.8,12.5
12134,11.5,93.0,992.6,88.0,992.9,12.5
12135,11.5,94.0,992.4,87.0,992.7,12.4
12136,11.5,94.0,970.3,87.0,992.8,12.4
12137,11.6,94.0,992.3,87.0,992.8,12.4
12138,11.7,94.0,992.3,87.0,992.8,12.4
12139,11.7,94.0,992.2,87.0,992.8,12.4
12140,11.7,94.0,992.5,87.0,993.0,12.4
12141,11.7,93.0,991.9,88.0,993.1,12.4
12142,11.7,92.0,992.3,88.0,993.1,12.4
12143,11.7,92.0,993.8,88.0,993.1,12.4
12144,11.8,93.0,994.0,88.0,993.1,12.5
12145,11.8,92.0,994.1,88.0,993.2,12.5
12146,11.8,93.0,993.5,88.0,993.1,12.5
12147,11.8,93.0,993.5,88.0,993.1,12.5
12148,11.7,93.0,971.8,88.0,993.1,12.4
12149,11.7,93.0,993.8,88.0,993.1,12.5
12150,11.7,93.0,993.4,88.0,993.1,12.5
12151,11.8,93.0,993.7,88.0,993.1,12.5
12152,11.8,93.0,993.5,88.0,993.1,12.5
12153,11.7,93.0,993.9,88.0,993.1,12.5
12154,11.8,93.0,993.5,88.0,992.9,12.5
12155,11.8,93.0,993.5,88.0,993.0,12.5
12156,11.8,93.0,993.6,88.0,992.8,12.5
12157,11.8,93.0,993.1,88.0,992.8,12.5
12158,11.8,93.0,993.1,88.0,992.8,12.5
12159,11.8,93.0,971.6,88.0,992.8,12.5
12160,11.7,93.0,993.3,88.0,992.8,12.4
12161,11.7,93.0,993.4,88.0,992.6,12.3
12162,11.7,93.0,971.5,87.0,993.0,12.3
12163,11.7,92.0,993.2,87.0,993.1,12.3
12164,11.8,93.0,993.6,87.0,993.0,12.4
12165,11.8,93.0,993.5,87.0,993.2,12.3
12166,11.8,93.0,992.9,87.0,993.2,12.3
12167,11.8,93.0,993.5,87.0,991.3,12.3
12168,11.7,93.0,993.0,87.0,991.3,12.3
12169,11.7,93.0,993.3,87.0,991.1,12.3
12170,11.7,93.0,993.3,88.0,991.1,12.3
12171,11.6,93.0,993.3,88.0,991.3,12.3
12172,11.6,93.0,993.2,88.0,991.3,12.3
12173,11.6,93.0,993.8,88.0,991.3,12.3
12174,11.6,93.0,993.3,88.0,991.6,12.3
12175,11.8,88.0,995.0,84.0,995.5,12.5
12176,11.8,88.0,994.6,84.0,995.4,12.5
12177,11.8,89.0,994.4,84.0,995.5,12.4
12178,11.8,88.0,994.4,83.0,995.4,12.4
12179,11.7,88.0,994.6,83.0,995.3,12.4
12180,11.8,89.0,994.6,83.0,995.4,12.4
12181,11.8,89.0,994.6,84.0,995.4,12.3
12182,11.8,87.0,994.7,84.0,995.2,12.4
12183,11.8,88.0,994.3,84.0,995.4,12.4
12184,11.8,87.0,996.6,84.0,995.6,12.2
12185,11.7,87.0,996.4,84.0,995.7,12.3
12186,11.8,88.0,994.3,84.0,995.3,12.4
12187,11.8,88.0,995.1,84.0,995.3,12.4
12188,11.8,88.0,994.4,84.0,995.4,12.4
12189,11.8,88.0,994.6,84.0,995.2,12.4
12190,11.8,88.0,994.2,83.0,995.4,12.4
12191,11.7,87.0,994.8,83.0,995.3,12.5
12192,11.7,87.0,994.3,83.0,995.3,12.5
12193,11.8,88.0,994.6,83.0,995.3,12.5
12194,11.8,88.0,994.8,83.0,995.1,12.5
12195,11.8,88.0,994.3,83.0,995.1,12.6
12196,11.8,88.0,996.7,83.0,995.0,12.6
12197,11.8,87.0,994.5,83.0,994.8,12.6
12198,11.8,88.0,996.2,83.0,994.7,12.6
12199,11.8,88.0,994.6,83.0,994.7,12.6
12200,11.8,88.0,996.4,83.0,994.7,12.6
12201,11.8,88.0,994.3,83.0,994.7,12.6
12202,11.8,88.0,996.4,83.0,994.4,12.7
12203,11.8,88.0,994.3,83.0,994.6,12.7
12204,11.8,87.0,994.4,83.0,994.3,12.7
12205,11.8,88.0,994.1,83.0,994.5,12.7
12206,11.8,88.0,996.1,83.0,994.2,12.6
12207,11.7,88.0,994.8,83.0,994.2,12.7
12208,11.7,87.0,994.5,83.0,994.2,12.7
12209,11.7,87.0,994.4,83.0,994.0,12.7
12210,11.8,88.0,994.4,83.0,994.2,12.7
12211,11.8,88.0,995.9,82.0,993.9,12.7
12212,11.9,89.0,994.4,83.0,994.1,12.7
12213,11.8,88.0,994.2,83.0,994.1,12.8
12214,11.8,88.0,994.5,83.0,993.8,12.8
12215,11.8,88.0,994.0,83.0,993.8,12.8
12216,11.8,88.0,994.6,83.0,993.8,12.8
12217,11.7,88.0,994.2,83.0,993.6,12.8
12218,11.7,88.0,994.7,83.0,993.8,12.8
12219,11.8,88.0,974.8,83.0,993.5,12.7
12220,11.7,88.0,994.6,82.0,993.6,12.6
12221,11.7,88.0,994.4,82.0,993.8,12.4
12222,11.7,87.0,975.0,82.0,993.8,12.4
12223,11.7,88.0,994.8,82.0,993.9,12.4
12224,11.7,87.0,995.0,82.0,993.9,12.4
12225,11.6,87.0,995.1,83.0,994.0,12.4
12226,11.6,88.0,994.3,83.0,993.8,12.4
12227,11.6,87.0,995.0,83.0,994.1,12.4
12228,11.6,87.0,994.5,82.0,994.2,12.4
12229,11.6,87.0,994.5,83.0,994.4,12.4
12230,11.6,87.0,994.5,83.0,994.2,12.5
12231,11.2,94.0,993.4,87.0,991.3,12.3
12232,11.2,94.0,992.1,87.0,991.3,12.3
12233,11.3,94.0,993.1,88.0,991.3,12.2
12234,11.3,94.0,993.1,88.0,991.4,12.2
12235,11.2,94.0,993.0,88.0,991.5,12.2
12236,11.2,94.0,993.5,88.0,991.4,12.2
12237,11.1,94.0,993.4,88.0,991.7,12.1
12238,11.1,94.0,993.8,88.0,991.5,12.1
12239,11.1,94.0,991.5,88.0,991.8,12.1
12240,11.1,94.0,991.3,88.0,991.8,12.1
12241,11.1,94.0,970.2,88.0,991.9,12.1
12242,11.2,94.0,991.9,88.0,991.9,12.1
12243,11.1,94.0,993.7,88.0,991.9,12.1
12244,11.1,94.0,991.7,88.0,991.9,12.1
12245,11.1,94.0,991.8,88.0,992.2,12.1
12246,11.1,94.0,991.9,88.0,992.0,12.1
12247,11.1,94.0,991.6,88.0,992.2,12.1
12248,11.1,94.0,991.3,88.0,992.3,12.0
12249,11.2,94.0,991.6,88.0,992.1,12.0
12250,11.1,94.0,991.6,88.0,992.2,12.0
12251,11.1,94.0,991.7,89.0,992.2,12.0
12252,11.1,94.0,991.7,89.0,992.4,12.0
12253,11.1,94.0,992.1,89.0,992.2,12.0
12254,11.1,94.0,992.0,89.0,992.3,12.0
12255,11.1,94.0,992.2,89.0,992.5,12.0
12256,11.1,95.0,991.7,88.0,992.5,12.0
12257,11.1,95.0,992.1,88.0,992.3,12.0
12258,11.0,95.0,991.9,88.0,992.5,12.0
12259,11.0,95.0,992.1,88.0,992.6,12.0
12260,11.0,95.0,992.2,88.0,992.4,12.0
12261,11.0,95.0,992.1,88.0,992.6,12.0
12262,11.0,95.0,990.9,88.0,992.2,12.0
12263,11.0,95.0,991.8,88.0,992.6,12.0
12264,11.0,95.0,992.0,88.0,992.7,12.0
12265,11.0,95.0,992.7,88.0,992.5,12.0
12266,10.9,95.0,992.3,88.0,992.7,12.0
12267,11.0,95.0,992.4,88.0,992.7,12.0
12268,11.0,95.0,992.5,89.0,992.7,12.0
12269,11.0,95.0,992.7,89.0,992.5,12.0
12270,11.0,95.0,992.5,89.0,992.5,12.0
12271,11.0,95.0,992.5,88.0,992.5,12.0
12272,10.9,95.0,968.7,88.0,992.5,12.0
12273,10.9,95.0,992.4,88.0,992.3,12.0
12274,10.9,95.0,992.6,89.0,992.5,12.0
12275,10.9,95.0,992.6,89.0,990.4,12.0
12276,10.9,95.0,992.6,89.0,990.6,12.0
12277,10.9,95.0,992.7,89.0,990.6,12.0
12278,10.9,95.0,992.3,89.0,990.8,12.0
12279,10.9,95.0,992.7,89.0,990.8,12.0
12280,10.9,95.0,992.9,89.0,990.6,12.0
12281,10.9,95.0,992.8,89.0,990.6,12.0
12282,11.0,95.0,992.4,89.0,990.6,12.0
12283,11.0,95.0,992.8,89.0,990.4,11.9
12284,11.0,95.0,991.9,89.0,990.6,11.9
12285,10.9,95.0,992.2,89.0,990.6,11.9
12286,10.9,95.0,992.4,89.0,990.5,11.9
12287,10.9,95.0,992.0,89.0,990.5,11.9
12288,10.9,95.0,992.2,89.0,990.7,11.9
12289,10.9,95.0,992.4,89.0,990.6,11.9
12290,10.9,95.0,992.4,89.0,990.6,11.9
12291,10.9,95.0,992.1,89.0,990.6,11.9
12292,10.9,95.0,992.6,89.0,990.6,11.9
12293,10.9,95.0,992.2,89.0,990.6,11.9
12294,10.9,95.0,992.4,89.0,990.6,11.9
12295,10.9,95.0,968.4,89.0,990.4,11.9
12296,10.9,95.0,992.6,89.0,990.6,11.9
12297,10.9,95.0,992.5,89.0,990.6,11.9
12298,10.9,95.0,992.8,89.0,990.6,11.9
12299,10.9,95.0,992.8,89.0,990.4,11.9
12300,10.9,95.0,992.8,89.0,990.6,11.9
12301,10.9,95.0,992.8,89.0,990.4,11.9
12302,10.9,95.0,992.8,89.0,990.6,11.9
12303,10.9,95.0,992.8,89.0,990.5,12.0
12304,10.9,95.0,992.8,89.0,990.6,11.9
12305,10.9,95.0,992.8,89.0,990.4,11.9
12306,10.9,95.0,968.5,89.0,990.4,11.9
12307,10.9,95.0,992.4,89.0,990.4,11.9
12308,10.9,95.0,992.4,89.0,990.6,11.9
12309,10.9,95.0,992.2,89.0,990.6,11.9
12310,10.9,95.0,992.4,89.0,990.5,11.9
12311,10.8,95.0,992.5,89.0,990.6,11.9
12312,10.8,95.0,992.4,89.0,990.5,11.9
12313,10.8,95.0,993.0,89.0,990.7,11.9
12314,10.8,95.0,992.1,89.0,990.5,11.9
12315,10.9,95.0,990.3,89.0,990.8,11.9
12316,10.8,95.0,992.4,89.0,990.5,11.9
12317,10.8,95.0,990.5,89.0,990.5,11.9
